frame.time_epoch,ip.src,ip.dst,udp.srcport,udp.dstport,udp.length,coap.code,coap.type,coap.mid,coap.token,coap.opt.uri_path_recon,,,,,frame.xtime
1552500366,192.168.10.106,192.168.10.108,54568,5683,12,69,0,61521,,,,,,,1552500260
1552500366,192.168.10.106,192.168.10.108,54568,5683,12,69,0,61521,,,,,,,1552500260
1552500367,192.168.10.106,192.168.10.107,54575,5683,12,69,0,13343,,,,,,,1552500261
1552500367,192.168.10.106,192.168.10.107,54575,5683,12,69,0,13343,,,,,,,1552500261
1552500367,192.168.10.107,192.168.10.106,5683,54575,12,0,2,13343,,,,,,,1552500261
1552500367,192.168.10.107,192.168.10.106,5683,54575,12,0,2,13343,,,,,,,1552500261
1552500367,192.168.10.106,192.168.10.108,40991,5683,12,69,0,30797,,,,,,,1552500261
1552500367,192.168.10.106,192.168.10.108,40991,5683,12,69,0,30797,,,,,,,1552500261
1552500368,192.168.10.106,192.168.10.107,38280,5683,12,69,0,43791,,,,,,,1552500262
1552500368,192.168.10.106,192.168.10.107,38280,5683,12,69,0,43791,,,,,,,1552500262
1552500368,192.168.10.107,192.168.10.106,5683,38280,12,0,2,43791,,,,,,,1552500262
1552500368,192.168.10.107,192.168.10.106,5683,38280,12,0,2,43791,,,,,,,1552500262
1552500368,192.168.10.106,192.168.10.108,41641,5683,12,69,0,36462,,,,,,,1552500262
1552500368,192.168.10.106,192.168.10.108,41641,5683,12,69,0,36462,,,,,,,1552500262
1552500369,192.168.10.106,192.168.10.107,36831,5683,12,69,0,65298,,,,,,,1552500263
1552500369,192.168.10.106,192.168.10.107,36831,5683,12,69,0,65298,,,,,,,1552500263
1552500369,192.168.10.107,192.168.10.106,5683,36831,12,0,2,65298,,,,,,,1552500263
1552500369,192.168.10.107,192.168.10.106,5683,36831,12,0,2,65298,,,,,,,1552500263
1552500369,192.168.10.106,192.168.10.108,36903,5683,12,69,0,7730,,,,,,,1552500263
1552500369,192.168.10.106,192.168.10.108,36903,5683,12,69,0,7730,,,,,,,1552500263
1552500370,192.168.10.107,192.168.10.106,49371,5683,38,3,0,29067,,/floor_1_light,,,,,1552500264
1552500370,192.168.10.107,192.168.10.106,49371,5683,38,3,0,29067,,/floor_1_light,,,,,1552500264
1552500370,192.168.10.106,192.168.10.107,5683,49371,12,68,2,29067,,,,,,,1552500264
1552500370,192.168.10.106,192.168.10.107,5683,49371,12,68,2,29067,,,,,,,1552500264
1552500370,192.168.10.106,192.168.10.107,56509,5683,12,69,0,38315,,,,,,,1552500264
1552500370,192.168.10.106,192.168.10.107,56509,5683,12,69,0,38315,,,,,,,1552500264
1552500370,192.168.10.107,192.168.10.106,5683,56509,12,0,2,38315,,,,,,,1552500264
1552500370,192.168.10.107,192.168.10.106,5683,56509,12,0,2,38315,,,,,,,1552500264
1552500370,192.168.10.106,192.168.10.108,39480,5683,12,69,0,5954,,,,,,,1552500264
1552500370,192.168.10.106,192.168.10.108,39480,5683,12,69,0,5954,,,,,,,1552500264
1552500371,192.168.10.106,192.168.10.107,33823,5683,12,69,0,57109,,,,,,,1552500265
1552500371,192.168.10.106,192.168.10.107,33823,5683,12,69,0,57109,,,,,,,1552500265
1552500371,192.168.10.107,192.168.10.106,5683,33823,12,0,2,57109,,,,,,,1552500265
1552500371,192.168.10.107,192.168.10.106,5683,33823,12,0,2,57109,,,,,,,1552500265
1552500371,192.168.10.106,192.168.10.108,57874,5683,12,69,0,50078,,,,,,,1552500265
1552500371,192.168.10.106,192.168.10.108,57874,5683,12,69,0,50078,,,,,,,1552500265
1552500372,192.168.10.107,192.168.10.106,57824,5683,37,3,0,26390,,/floor_1_light,,,,,1552500266
1552500372,192.168.10.107,192.168.10.106,57824,5683,37,3,0,26390,,/floor_1_light,,,,,1552500266
1552500372,192.168.10.106,192.168.10.107,5683,57824,12,68,2,26390,,,,,,,1552500266
1552500372,192.168.10.106,192.168.10.107,5683,57824,12,68,2,26390,,,,,,,1552500266
1552500372,192.168.10.106,192.168.10.107,33525,5683,12,69,0,44195,,,,,,,1552500266
1552500372,192.168.10.106,192.168.10.107,33525,5683,12,69,0,44195,,,,,,,1552500266
1552500372,192.168.10.107,192.168.10.106,5683,33525,12,0,2,44195,,,,,,,1552500266
1552500373,192.168.10.107,192.168.10.106,5683,33525,12,0,2,44195,,,,,,,1552500266
1552500373,192.168.10.106,192.168.10.108,33601,5683,12,69,0,13941,,,,,,,1552500266
1552500373,192.168.10.106,192.168.10.108,33601,5683,12,69,0,13941,,,,,,,1552500266
1552500374,192.168.10.106,192.168.10.107,37403,5683,12,69,0,57635,,,,,,,1552500267
1552500374,192.168.10.106,192.168.10.107,37403,5683,12,69,0,57635,,,,,,,1552500267
1552500374,192.168.10.107,192.168.10.106,5683,37403,12,0,2,57635,,,,,,,1552500267
1552500374,192.168.10.107,192.168.10.106,5683,37403,12,0,2,57635,,,,,,,1552500267
1552500374,192.168.10.106,192.168.10.108,36080,5683,12,69,0,28083,,,,,,,1552500267
1552500374,192.168.10.106,192.168.10.108,36080,5683,12,69,0,28083,,,,,,,1552500267
1552500375,192.168.10.106,192.168.10.107,56189,5683,12,69,0,59282,,,,,,,1552500268
1552500375,192.168.10.106,192.168.10.107,56189,5683,12,69,0,59282,,,,,,,1552500268
1552500375,192.168.10.107,192.168.10.106,5683,56189,12,0,2,59282,,,,,,,1552500268
1552500375,192.168.10.107,192.168.10.106,5683,56189,12,0,2,59282,,,,,,,1552500268
1552500375,192.168.10.106,192.168.10.108,33789,5683,12,69,0,39796,,,,,,,1552500268
1552500375,192.168.10.106,192.168.10.108,33789,5683,12,69,0,39796,,,,,,,1552500268
1552500376,192.168.10.106,192.168.10.107,59866,5683,12,69,0,59872,,,,,,,1552500269
1552500376,192.168.10.106,192.168.10.107,59866,5683,12,69,0,59872,,,,,,,1552500269
1552500376,192.168.10.107,192.168.10.106,5683,59866,12,0,2,59872,,,,,,,1552500269
1552500376,192.168.10.107,192.168.10.106,5683,59866,12,0,2,59872,,,,,,,1552500269
1552500376,192.168.10.106,192.168.10.108,43242,5683,12,69,0,16784,,,,,,,1552500269
1552500376,192.168.10.106,192.168.10.108,43242,5683,12,69,0,16784,,,,,,,1552500269
1552500377,192.168.10.106,192.168.10.107,48809,5683,12,69,0,16322,,,,,,,1552500270
1552500377,192.168.10.106,192.168.10.107,48809,5683,12,69,0,16322,,,,,,,1552500270
1552500377,192.168.10.107,192.168.10.106,5683,48809,12,0,2,16322,,,,,,,1552500270
1552500377,192.168.10.107,192.168.10.106,5683,48809,12,0,2,16322,,,,,,,1552500270
1552500377,192.168.10.106,192.168.10.108,52403,5683,12,69,0,3422,,,,,,,1552500270
1552500377,192.168.10.106,192.168.10.108,52403,5683,12,69,0,3422,,,,,,,1552500270
1552500378,192.168.10.106,192.168.10.107,47001,5683,12,69,0,41012,,,,,,,1552500271
1552500378,192.168.10.106,192.168.10.107,47001,5683,12,69,0,41012,,,,,,,1552500271
1552500378,192.168.10.107,192.168.10.106,5683,47001,12,0,2,41012,,,,,,,1552500271
1552500378,192.168.10.107,192.168.10.106,5683,47001,12,0,2,41012,,,,,,,1552500271
1552500378,192.168.10.106,192.168.10.108,58810,5683,12,69,0,22353,,,,,,,1552500271
1552500378,192.168.10.106,192.168.10.108,58810,5683,12,69,0,22353,,,,,,,1552500271
1552500379,192.168.10.106,192.168.10.107,53862,5683,12,69,0,21105,,,,,,,1552500272
1552500379,192.168.10.106,192.168.10.107,53862,5683,12,69,0,21105,,,,,,,1552500272
1552500379,192.168.10.107,192.168.10.106,5683,53862,12,0,2,21105,,,,,,,1552500272
1552500379,192.168.10.107,192.168.10.106,5683,53862,12,0,2,21105,,,,,,,1552500272
1552500379,192.168.10.106,192.168.10.108,56866,5683,12,69,0,562,,,,,,,1552500272
1552500379,192.168.10.106,192.168.10.108,56866,5683,12,69,0,562,,,,,,,1552500272
1552500380,192.168.10.106,192.168.10.107,60778,5683,12,69,0,53948,,,,,,,1552500273
1552500380,192.168.10.106,192.168.10.107,60778,5683,12,69,0,53948,,,,,,,1552500273
1552500380,192.168.10.107,192.168.10.106,5683,60778,12,0,2,53948,,,,,,,1552500273
1552500380,192.168.10.107,192.168.10.106,5683,60778,12,0,2,53948,,,,,,,1552500273
1552500380,192.168.10.106,192.168.10.108,47876,5683,12,69,0,21410,,,,,,,1552500273
1552500380,192.168.10.106,192.168.10.108,47876,5683,12,69,0,21410,,,,,,,1552500273
1552500381,192.168.10.107,192.168.10.106,49623,5683,38,3,0,33577,,/floor_1_light,,,,,1552500274
1552500381,192.168.10.107,192.168.10.106,49623,5683,38,3,0,33577,,/floor_1_light,,,,,1552500274
1552500381,192.168.10.106,192.168.10.107,5683,49623,12,68,2,33577,,,,,,,1552500274
1552500381,192.168.10.106,192.168.10.107,5683,49623,12,68,2,33577,,,,,,,1552500274
1552500381,192.168.10.106,192.168.10.107,42974,5683,12,69,0,60676,,,,,,,1552500274
1552500381,192.168.10.106,192.168.10.107,42974,5683,12,69,0,60676,,,,,,,1552500274
1552500381,192.168.10.107,192.168.10.106,5683,42974,12,0,2,60676,,,,,,,1552500274
1552500381,192.168.10.107,192.168.10.106,5683,42974,12,0,2,60676,,,,,,,1552500274
1552500381,192.168.10.106,192.168.10.108,33851,5683,12,69,0,40129,,,,,,,1552500274
1552500381,192.168.10.106,192.168.10.108,33851,5683,12,69,0,40129,,,,,,,1552500274
1552500382,192.168.10.107,192.168.10.106,35821,5683,37,3,0,23701,,/floor_1_light,,,,,1552500275
1552500382,192.168.10.107,192.168.10.106,35821,5683,37,3,0,23701,,/floor_1_light,,,,,1552500275
1552500382,192.168.10.106,192.168.10.107,40376,5683,12,69,0,58884,,,,,,,1552500275
1552500382,192.168.10.106,192.168.10.107,40376,5683,12,69,0,58884,,,,,,,1552500275
1552500383,192.168.10.107,192.168.10.106,5683,40376,12,0,2,58884,,,,,,,1552500276
1552500383,192.168.10.107,192.168.10.106,5683,40376,12,0,2,58884,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.108,46420,5683,12,69,0,34179,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.108,46420,5683,12,69,0,34179,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.107,5683,35821,12,68,2,23701,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.107,5683,35821,12,68,2,23701,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.107,33075,5683,12,69,0,10808,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.107,33075,5683,12,69,0,10808,,,,,,,1552500276
1552500383,192.168.10.107,192.168.10.106,5683,33075,12,0,2,10808,,,,,,,1552500276
1552500383,192.168.10.107,192.168.10.106,5683,33075,12,0,2,10808,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.108,36624,5683,12,69,0,60916,,,,,,,1552500276
1552500383,192.168.10.106,192.168.10.108,36624,5683,12,69,0,60916,,,,,,,1552500276
1552500384,192.168.10.106,192.168.10.107,41217,5683,12,69,0,57717,,,,,,,1552500277
1552500384,192.168.10.106,192.168.10.107,41217,5683,12,69,0,57717,,,,,,,1552500277
1552500384,192.168.10.107,192.168.10.106,5683,41217,12,0,2,57717,,,,,,,1552500277
1552500384,192.168.10.107,192.168.10.106,5683,41217,12,0,2,57717,,,,,,,1552500277
1552500384,192.168.10.106,192.168.10.108,47729,5683,12,69,0,25359,,,,,,,1552500277
1552500384,192.168.10.106,192.168.10.108,47729,5683,12,69,0,25359,,,,,,,1552500277
1552500385,192.168.10.106,192.168.10.107,57380,5683,12,69,0,39655,,,,,,,1552500278
1552500385,192.168.10.106,192.168.10.107,57380,5683,12,69,0,39655,,,,,,,1552500278
1552500385,192.168.10.107,192.168.10.106,5683,57380,12,0,2,39655,,,,,,,1552500278
1552500385,192.168.10.107,192.168.10.106,5683,57380,12,0,2,39655,,,,,,,1552500278
1552500385,192.168.10.106,192.168.10.108,56375,5683,12,69,0,10256,,,,,,,1552500278
1552500385,192.168.10.106,192.168.10.108,56375,5683,12,69,0,10256,,,,,,,1552500278
1552500386,192.168.10.107,192.168.10.106,38489,5683,38,3,0,2258,,/floor_1_light,,,,,1552500279
1552500386,192.168.10.107,192.168.10.106,38489,5683,38,3,0,2258,,/floor_1_light,,,,,1552500279
1552500386,192.168.10.106,192.168.10.107,39633,5683,12,69,0,34493,,,,,,,1552500279
1552500386,192.168.10.106,192.168.10.107,39633,5683,12,69,0,34493,,,,,,,1552500279
1552500387,192.168.10.107,192.168.10.106,5683,39633,12,0,2,34493,,,,,,,1552500280
1552500387,192.168.10.107,192.168.10.106,5683,39633,12,0,2,34493,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.108,52527,5683,12,69,0,20404,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.108,52527,5683,12,69,0,20404,,,,,,,1552500280
1552500387,192.168.10.108,192.168.10.106,5683,52527,12,0,2,20404,,,,,,,1552500280
1552500387,192.168.10.108,192.168.10.106,5683,52527,12,0,2,20404,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.107,5683,38489,12,68,2,2258,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.107,5683,38489,12,68,2,2258,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.107,44179,5683,12,69,0,24746,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.107,44179,5683,12,69,0,24746,,,,,,,1552500280
1552500387,192.168.10.107,192.168.10.106,5683,44179,12,0,2,24746,,,,,,,1552500280
1552500387,192.168.10.107,192.168.10.106,5683,44179,12,0,2,24746,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.108,58274,5683,12,69,0,19396,,,,,,,1552500280
1552500387,192.168.10.106,192.168.10.108,58274,5683,12,69,0,19396,,,,,,,1552500280
1552500387,192.168.10.108,192.168.10.106,5683,58274,12,0,2,19396,,,,,,,1552500280
1552500387,192.168.10.108,192.168.10.106,5683,58274,12,0,2,19396,,,,,,,1552500280
1552500388,192.168.10.107,192.168.10.106,59295,5683,37,3,0,33890,,/floor_1_light,,,,,1552500281
1552500388,192.168.10.107,192.168.10.106,59295,5683,37,3,0,33890,,/floor_1_light,,,,,1552500281
1552500388,192.168.10.106,192.168.10.107,5683,59295,12,68,2,33890,,,,,,,1552500281
1552500388,192.168.10.106,192.168.10.107,5683,59295,12,68,2,33890,,,,,,,1552500281
1552500388,192.168.10.108,192.168.10.106,44223,5683,30,3,0,64499,,/floor_1_temp,,,,,1552500281
1552500388,192.168.10.108,192.168.10.106,44223,5683,30,3,0,64499,,/floor_1_temp,,,,,1552500281
1552500388,192.168.10.106,192.168.10.107,50206,5683,12,69,0,15921,,,,,,,1552500281
1552500388,192.168.10.106,192.168.10.107,50206,5683,12,69,0,15921,,,,,,,1552500281
1552500389,192.168.10.107,192.168.10.106,5683,50206,12,0,2,15921,,,,,,,1552500281
1552500389,192.168.10.107,192.168.10.106,5683,50206,12,0,2,15921,,,,,,,1552500281
1552500389,192.168.10.106,192.168.10.108,47048,5683,12,69,0,31763,,,,,,,1552500281
1552500389,192.168.10.106,192.168.10.108,47048,5683,12,69,0,31763,,,,,,,1552500281
1552500390,192.168.10.108,192.168.10.106,5683,47048,12,0,2,31763,,,,,,,1552500282
1552500390,192.168.10.108,192.168.10.106,5683,47048,12,0,2,31763,,,,,,,1552500282
1552500390,192.168.10.106,192.168.10.108,5683,44223,12,68,2,64499,,,,,,,1552500282
1552500390,192.168.10.106,192.168.10.108,5683,44223,12,68,2,64499,,,,,,,1552500282
1552500390,192.168.10.106,192.168.10.107,47924,5683,12,69,0,25470,,,,,,,1552500282
1552500390,192.168.10.106,192.168.10.107,47924,5683,12,69,0,25470,,,,,,,1552500282
1552500390,192.168.10.107,192.168.10.106,5683,47924,12,0,2,25470,,,,,,,1552500282
1552500390,192.168.10.107,192.168.10.106,5683,47924,12,0,2,25470,,,,,,,1552500282
1552500390,192.168.10.106,192.168.10.108,46369,5683,12,69,0,26006,,,,,,,1552500282
1552500390,192.168.10.106,192.168.10.108,46369,5683,12,69,0,26006,,,,,,,1552500282
1552500390,192.168.10.108,192.168.10.106,5683,46369,12,0,2,26006,,,,,,,1552500282
1552500390,192.168.10.108,192.168.10.106,5683,46369,12,0,2,26006,,,,,,,1552500282
1552500391,192.168.10.106,192.168.10.107,53618,5683,12,69,0,25377,,,,,,,1552500283
1552500391,192.168.10.106,192.168.10.107,53618,5683,12,69,0,25377,,,,,,,1552500283
1552500391,192.168.10.107,192.168.10.106,5683,53618,12,0,2,25377,,,,,,,1552500283
1552500391,192.168.10.107,192.168.10.106,5683,53618,12,0,2,25377,,,,,,,1552500283
1552500391,192.168.10.106,192.168.10.108,51195,5683,12,69,0,40115,,,,,,,1552500283
1552500391,192.168.10.106,192.168.10.108,51195,5683,12,69,0,40115,,,,,,,1552500283
1552500391,192.168.10.108,192.168.10.106,5683,51195,12,0,2,40115,,,,,,,1552500283
1552500391,192.168.10.108,192.168.10.106,5683,51195,12,0,2,40115,,,,,,,1552500283
1552500392,192.168.10.106,192.168.10.107,49867,5683,12,69,0,10318,,,,,,,1552500284
1552500392,192.168.10.106,192.168.10.107,49867,5683,12,69,0,10318,,,,,,,1552500284
1552500392,192.168.10.107,192.168.10.106,5683,49867,12,0,2,10318,,,,,,,1552500284
1552500392,192.168.10.107,192.168.10.106,5683,49867,12,0,2,10318,,,,,,,1552500284
1552500392,192.168.10.106,192.168.10.108,44292,5683,12,69,0,161,,,,,,,1552500284
1552500392,192.168.10.106,192.168.10.108,44292,5683,12,69,0,161,,,,,,,1552500284
1552500392,192.168.10.108,192.168.10.106,5683,44292,12,0,2,161,,,,,,,1552500284
1552500392,192.168.10.108,192.168.10.106,5683,44292,12,0,2,161,,,,,,,1552500284
1552500393,192.168.10.106,192.168.10.107,59197,5683,12,69,0,59517,,,,,,,1552500285
1552500393,192.168.10.106,192.168.10.107,59197,5683,12,69,0,59517,,,,,,,1552500285
1552500393,192.168.10.107,192.168.10.106,5683,59197,12,0,2,59517,,,,,,,1552500285
1552500393,192.168.10.107,192.168.10.106,5683,59197,12,0,2,59517,,,,,,,1552500285
1552500393,192.168.10.106,192.168.10.108,53582,5683,12,69,0,47524,,,,,,,1552500285
1552500393,192.168.10.106,192.168.10.108,53582,5683,12,69,0,47524,,,,,,,1552500285
1552500393,192.168.10.108,192.168.10.106,5683,53582,12,0,2,47524,,,,,,,1552500285
1552500393,192.168.10.108,192.168.10.106,5683,53582,12,0,2,47524,,,,,,,1552500285
1552500394,192.168.10.106,192.168.10.107,52978,5683,12,69,0,39115,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.107,52978,5683,12,69,0,39115,,,,,,,1552500286
1552500394,192.168.10.107,192.168.10.106,5683,52978,12,0,2,39115,,,,,,,1552500286
1552500394,192.168.10.107,192.168.10.106,5683,52978,12,0,2,39115,,,,,,,1552500286
1552500394,192.168.10.107,192.168.10.106,51659,5683,38,3,0,53095,,/floor_1_light,,,,,1552500286
1552500394,192.168.10.107,192.168.10.106,51659,5683,38,3,0,53095,,/floor_1_light,,,,,1552500286
1552500394,192.168.10.106,192.168.10.108,51997,5683,12,69,0,1535,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.108,51997,5683,12,69,0,1535,,,,,,,1552500286
1552500394,192.168.10.108,192.168.10.106,5683,51997,12,0,2,1535,,,,,,,1552500286
1552500394,192.168.10.108,192.168.10.106,5683,51997,12,0,2,1535,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.107,5683,51659,12,68,2,53095,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.107,5683,51659,12,68,2,53095,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.107,32990,5683,12,69,0,37011,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.107,32990,5683,12,69,0,37011,,,,,,,1552500286
1552500394,192.168.10.107,192.168.10.106,5683,32990,12,0,2,37011,,,,,,,1552500286
1552500394,192.168.10.107,192.168.10.106,5683,32990,12,0,2,37011,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.108,55005,5683,12,69,0,40867,,,,,,,1552500286
1552500394,192.168.10.106,192.168.10.108,55005,5683,12,69,0,40867,,,,,,,1552500286
1552500394,192.168.10.108,192.168.10.106,5683,55005,12,0,2,40867,,,,,,,1552500286
1552500394,192.168.10.108,192.168.10.106,5683,55005,12,0,2,40867,,,,,,,1552500286
1552500395,192.168.10.108,192.168.10.106,34115,5683,29,3,0,59737,,/floor_1_temp,,,,,1552500287
1552500395,192.168.10.108,192.168.10.106,34115,5683,29,3,0,59737,,/floor_1_temp,,,,,1552500287
1552500395,192.168.10.106,192.168.10.107,39275,5683,12,69,0,11652,,,,,,,1552500287
1552500395,192.168.10.106,192.168.10.107,39275,5683,12,69,0,11652,,,,,,,1552500287
1552500395,192.168.10.107,192.168.10.106,5683,39275,12,0,2,11652,,,,,,,1552500287
1552500395,192.168.10.107,192.168.10.106,5683,39275,12,0,2,11652,,,,,,,1552500287
1552500395,192.168.10.106,192.168.10.108,45603,5683,12,69,0,10488,,,,,,,1552500287
1552500395,192.168.10.106,192.168.10.108,45603,5683,12,69,0,10488,,,,,,,1552500287
1552500396,192.168.10.108,192.168.10.106,5683,45603,12,0,2,10488,,,,,,,1552500288
1552500396,192.168.10.108,192.168.10.106,5683,45603,12,0,2,10488,,,,,,,1552500288
1552500396,192.168.10.106,192.168.10.108,5683,34115,12,68,2,59737,,,,,,,1552500288
1552500396,192.168.10.106,192.168.10.108,5683,34115,12,68,2,59737,,,,,,,1552500288
1552500396,192.168.10.106,192.168.10.107,36827,5683,12,69,0,58182,,,,,,,1552500288
1552500396,192.168.10.106,192.168.10.107,36827,5683,12,69,0,58182,,,,,,,1552500288
1552500396,192.168.10.107,192.168.10.106,5683,36827,12,0,2,58182,,,,,,,1552500288
1552500396,192.168.10.107,192.168.10.106,5683,36827,12,0,2,58182,,,,,,,1552500288
1552500396,192.168.10.106,192.168.10.108,48705,5683,12,69,0,46531,,,,,,,1552500288
1552500396,192.168.10.106,192.168.10.108,48705,5683,12,69,0,46531,,,,,,,1552500288
1552500396,192.168.10.108,192.168.10.106,5683,48705,12,0,2,46531,,,,,,,1552500288
1552500396,192.168.10.108,192.168.10.106,5683,48705,12,0,2,46531,,,,,,,1552500288
1552500397,192.168.10.106,192.168.10.107,40825,5683,12,69,0,48768,,,,,,,1552500289
1552500397,192.168.10.106,192.168.10.107,40825,5683,12,69,0,48768,,,,,,,1552500289
1552500397,192.168.10.107,192.168.10.106,5683,40825,12,0,2,48768,,,,,,,1552500289
1552500397,192.168.10.107,192.168.10.106,5683,40825,12,0,2,48768,,,,,,,1552500289
1552500397,192.168.10.106,192.168.10.108,33531,5683,12,69,0,19636,,,,,,,1552500289
1552500397,192.168.10.106,192.168.10.108,33531,5683,12,69,0,19636,,,,,,,1552500289
1552500397,192.168.10.108,192.168.10.106,5683,33531,12,0,2,19636,,,,,,,1552500289
1552500397,192.168.10.108,192.168.10.106,5683,33531,12,0,2,19636,,,,,,,1552500289
1552500398,192.168.10.106,192.168.10.107,39317,5683,12,69,0,3140,,,,,,,1552500290
1552500398,192.168.10.106,192.168.10.107,39317,5683,12,69,0,3140,,,,,,,1552500290
1552500398,192.168.10.107,192.168.10.106,5683,39317,12,0,2,3140,,,,,,,1552500290
1552500398,192.168.10.107,192.168.10.106,5683,39317,12,0,2,3140,,,,,,,1552500290
1552500398,192.168.10.106,192.168.10.108,46948,5683,12,69,0,23579,,,,,,,1552500290
1552500398,192.168.10.106,192.168.10.108,46948,5683,12,69,0,23579,,,,,,,1552500290
1552500398,192.168.10.108,192.168.10.106,5683,46948,12,0,2,23579,,,,,,,1552500290
1552500398,192.168.10.108,192.168.10.106,5683,46948,12,0,2,23579,,,,,,,1552500290
1552500399,192.168.10.106,192.168.10.107,43365,5683,12,69,0,21091,,,,,,,1552500291
1552500399,192.168.10.106,192.168.10.107,43365,5683,12,69,0,21091,,,,,,,1552500291
1552500399,192.168.10.107,192.168.10.106,5683,43365,12,0,2,21091,,,,,,,1552500291
1552500399,192.168.10.107,192.168.10.106,5683,43365,12,0,2,21091,,,,,,,1552500291
1552500399,192.168.10.106,192.168.10.108,40243,5683,12,69,0,55972,,,,,,,1552500291
1552500399,192.168.10.106,192.168.10.108,40243,5683,12,69,0,55972,,,,,,,1552500291
1552500399,192.168.10.108,192.168.10.106,5683,40243,12,0,2,55972,,,,,,,1552500291
1552500399,192.168.10.108,192.168.10.106,5683,40243,12,0,2,55972,,,,,,,1552500291
1552500400,192.168.10.106,192.168.10.107,40130,5683,12,69,0,4762,,,,,,,1552500292
1552500400,192.168.10.106,192.168.10.107,40130,5683,12,69,0,4762,,,,,,,1552500292
1552500400,192.168.10.107,192.168.10.106,5683,40130,12,0,2,4762,,,,,,,1552500292
1552500400,192.168.10.107,192.168.10.106,5683,40130,12,0,2,4762,,,,,,,1552500292
1552500400,192.168.10.106,192.168.10.108,54720,5683,12,69,0,24597,,,,,,,1552500292
1552500400,192.168.10.106,192.168.10.108,54720,5683,12,69,0,24597,,,,,,,1552500292
1552500400,192.168.10.108,192.168.10.106,5683,54720,12,0,2,24597,,,,,,,1552500292
1552500400,192.168.10.108,192.168.10.106,5683,54720,12,0,2,24597,,,,,,,1552500292
1552500401,192.168.10.101,192.168.10.106,33780,5683,34,1,0,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500293
1552500401,192.168.10.106,192.168.10.101,5683,33780,266,69,2,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500293
1552500401,192.168.10.106,192.168.10.101,5683,33780,266,69,2,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500293
1552500401,192.168.10.106,192.168.10.107,34220,5683,12,69,0,53308,,,,,,,1552500293
1552500401,192.168.10.106,192.168.10.107,34220,5683,12,69,0,53308,,,,,,,1552500293
1552500401,192.168.10.107,192.168.10.106,5683,34220,12,0,2,53308,,,,,,,1552500293
1552500401,192.168.10.107,192.168.10.106,5683,34220,12,0,2,53308,,,,,,,1552500293
1552500401,192.168.10.106,192.168.10.108,34634,5683,12,69,0,59871,,,,,,,1552500293
1552500401,192.168.10.106,192.168.10.108,34634,5683,12,69,0,59871,,,,,,,1552500293
1552500401,192.168.10.108,192.168.10.106,5683,34634,12,0,2,59871,,,,,,,1552500293
1552500401,192.168.10.108,192.168.10.106,5683,34634,12,0,2,59871,,,,,,,1552500293
1552500402,192.168.10.101,192.168.10.106,33780,5683,34,1,0,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500294
1552500402,192.168.10.106,192.168.10.101,5683,33780,266,69,2,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500294
1552500402,192.168.10.106,192.168.10.101,5683,33780,266,69,2,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500294
1552500402,192.168.10.106,192.168.10.107,58690,5683,12,69,0,15435,,,,,,,1552500294
1552500402,192.168.10.106,192.168.10.107,58690,5683,12,69,0,15435,,,,,,,1552500294
1552500402,192.168.10.107,192.168.10.106,5683,58690,12,0,2,15435,,,,,,,1552500294
1552500403,192.168.10.107,192.168.10.106,5683,58690,12,0,2,15435,,,,,,,1552500294
1552500403,192.168.10.106,192.168.10.108,35794,5683,12,69,0,14654,,,,,,,1552500294
1552500403,192.168.10.106,192.168.10.108,35794,5683,12,69,0,14654,,,,,,,1552500294
1552500403,192.168.10.108,192.168.10.106,5683,35794,12,0,2,14654,,,,,,,1552500294
1552500403,192.168.10.108,192.168.10.106,5683,35794,12,0,2,14654,,,,,,,1552500294
1552500404,192.168.10.101,192.168.10.106,33780,5683,34,1,0,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500295
1552500404,192.168.10.106,192.168.10.101,5683,33780,266,69,2,23569,c3:b6:73:62:52,/floor_1_temp,,,,,1552500295
